都道府県,年,月,日,日較差_hPa,最高気圧_hPa,最低気圧_hPa,平均気圧_hPa,観測時間数
大阪府,2024,11,7,8.200000000000045,1031.0,1022.8,1027.7875,24
大阪府,2024,11,8,3.399999999999864,1030.8,1027.4,1029.125,24
大阪府,2024,11,9,3.0,1028.0,1025.0,1026.6,24
大阪府,2024,11,10,6.800000000000068,1025.7,1018.9,1022.1166666666668,24
大阪府,2024,12,1,2.6000000000000227,1018.5,1015.9,1017.1958333333332,24
大阪府,2024,12,2,2.700000000000045,1020.0,1017.3,1018.6999999999998,24
大阪府,2024,12,3,3.7999999999999545,1019.5,1015.7,1017.5,24
大阪府,2024,12,4,3.699999999999932,1018.3,1014.6,1016.3625000000002,24
大阪府,2024,12,5,2.700000000000045,1015.5,1012.8,1014.5458333333332,24
大阪府,2024,12,6,4.400000000000091,1018.2,1013.8,1015.9208333333336,24
大阪府,2024,12,7,3.1000000000000227,1019.4,1016.3,1017.8166666666668,24
大阪府,2024,12,8,5.399999999999977,1020.3,1014.9,1017.2666666666664,24
大阪府,2024,12,9,2.8999999999999773,1022.6,1019.7,1020.9374999999995,24
大阪府,2024,12,10,3.2999999999999545,1020.9,1017.6,1019.5958333333334,24
兵庫県,2024,1,1,9.699999999999932,1026.1,1016.4,1023.4666666666666,24
兵庫県,2024,1,2,6.0,1025.7,1019.7,1022.2625000000004,24
兵庫県,2024,1,3,7.199999999999932,1019.3,1012.1,1015.0791666666668,24
兵庫県,2024,1,4,10.799999999999956,1023.0,1012.2,1018.4333333333336,24
兵庫県,2024,1,5,3.300000000000068,1024.2,1020.9,1022.325,24
兵庫県,2024,1,6,5.5,1020.6,1015.1,1017.5375000000004,24
兵庫県,2024,1,7,5.899999999999977,1020.1,1014.2,1017.0916666666668,24
兵庫県,2024,1,8,4.500000000000114,1024.9,1020.4,1023.5,24
兵庫県,2024,1,9,5.5,1023.7,1018.2,1021.3166666666668,24
兵庫県,2024,1,10,4.399999999999977,1017.3,1012.9,1014.5333333333332,24
兵庫県,2024,2,1,6.099999999999909,1024.6,1018.5,1020.9541666666668,24
兵庫県,2024,2,2,4.7999999999999545,1029.2,1024.4,1026.3208333333334,24
兵庫県,2024,2,3,4.400000000000091,1030.2,1025.8,1027.8416666666665,24
兵庫県,2024,2,4,2.5,1026.2,1023.7,1025.0375,24
兵庫県,2024,2,5,14.0,1023.4,1009.4,1016.6208333333332,24
兵庫県,2024,2,6,4.199999999999932,1021.8,1017.6,1020.2624999999998,24
兵庫県,2024,2,7,3.5,1020.2,1016.7,1018.7708333333334,24
兵庫県,2024,2,8,2.200000000000045,1020.2,1018.0,1019.2583333333332,24
兵庫県,2024,2,9,3.7999999999999545,1021.0,1017.2,1019.2125,24
兵庫県,2024,2,10,4.2999999999999545,1022.0,1017.7,1019.6666666666666,24
兵庫県,2024,3,1,9.099999999999907,1016.3,1007.2,1011.2958333333332,24
兵庫県,2024,3,2,3.800000000000068,1020.1,1016.3,1018.1291666666664,24
兵庫県,2024,3,3,3.2999999999999545,1021.4,1018.1,1020.0375,24
兵庫県,2024,3,4,3.0,1023.3,1020.3,1021.6708333333336,24
兵庫県,2024,3,5,16.699999999999932,1022.8,1006.1,1014.6499999999996,24
兵庫県,2024,3,6,9.400000000000093,1014.2,1004.8,1008.9708333333332,24
兵庫県,2024,3,7,4.0,1017.6,1013.6,1015.1708333333332,24
兵庫県,2024,3,8,6.599999999999909,1014.8,1008.2,1011.0458333333332,24
兵庫県,2024,3,9,10.300000000000068,1025.2,1014.9,1019.3541666666664,24
兵庫県,2024,3,10,4.400000000000091,1029.5,1025.1,1027.6666666666667,24
兵庫県,2024,4,1,10.0,1017.0,1007.0,1011.5291666666668,24
兵庫県,2024,4,2,3.7000000000000455,1019.7,1016.0,1018.0541666666664,24
兵庫県,2024,4,3,15.799999999999956,1016.8,1001.0,1009.0375,24
兵庫県,2024,4,4,14.300000000000068,1018.1,1003.8,1011.4791666666664,24
兵庫県,2024,4,5,3.7999999999999545,1020.3,1016.5,1018.2875,24
兵庫県,2024,4,6,4.0,1021.2,1017.2,1019.0083333333332,24
兵庫県,2024,4,7,2.8999999999999773,1018.9,1016.0,1017.4416666666668,24
兵庫県,2024,4,8,8.100000000000023,1017.5,1009.4,1014.9083333333332,24
兵庫県,2024,4,9,20.500000000000117,1024.4,1003.9,1014.3291666666668,24
兵庫県,2024,4,10,3.599999999999909,1027.8,1024.2,1026.275,24
兵庫県,2024,5,1,8.5,1013.9,1005.4,1008.3416666666668,24
兵庫県,2024,5,2,6.100000000000023,1019.7,1013.6,1016.6791666666668,24
兵庫県,2024,5,3,3.7000000000000455,1021.1,1017.4,1019.6083333333336,24
兵庫県,2024,5,4,3.0,1022.3,1019.3,1020.5666666666664,24
兵庫県,2024,5,5,2.699999999999932,1022.8,1020.1,1021.6708333333336,24
兵庫県,2024,5,6,7.699999999999932,1019.8,1012.1,1016.3458333333332,24
兵庫県,2024,5,7,3.2999999999999545,1010.9,1007.6,1009.025,24
兵庫県,2024,5,8,5.100000000000023,1014.1,1009.0,1011.6041666666664,24
兵庫県,2024,5,9,6.2000000000000455,1020.5,1014.3,1016.8291666666668,24
兵庫県,2024,5,10,2.800000000000068,1023.1,1020.3,1022.1208333333334,24
兵庫県,2024,6,1,4.600000000000023,1011.5,1006.9,1009.1875000000005,24
兵庫県,2024,6,2,3.199999999999932,1008.9,1005.7,1007.6208333333336,24
兵庫県,2024,6,3,3.5,1010.4,1006.9,1008.6750000000002,24
兵庫県,2024,6,4,5.7000000000000455,1016.2,1010.5,1012.5833333333331,24
兵庫県,2024,6,5,4.2000000000000455,1020.2,1016.0,1017.975,24
兵庫県,2024,6,6,2.7999999999999545,1020.3,1017.5,1018.9833333333336,24
兵庫県,2024,6,7,4.099999999999909,1017.8,1013.7,1015.9791666666664,24
兵庫県,2024,6,8,3.7999999999999545,1017.3,1013.5,1015.0916666666668,24
兵庫県,2024,6,9,4.5,1014.1,1009.6,1011.870833333333,24
兵庫県,2024,6,10,3.400000000000091,1010.7,1007.3,1009.1541666666668,24
兵庫県,2024,7,1,2.8999999999999773,1007.4,1004.5,1005.7791666666668,24
兵庫県,2024,7,2,6.600000000000023,1014.0,1007.4,1011.1000000000004,24
兵庫県,2024,7,3,3.2999999999999545,1015.4,1012.1,1013.4958333333332,24
兵庫県,2024,7,4,3.7000000000000455,1011.6,1007.9,1009.8708333333332,24
兵庫県,2024,7,5,2.8999999999999773,1008.8,1005.9,1007.4,24
兵庫県,2024,7,6,2.700000000000045,1010.0,1007.3,1008.9625,24
兵庫県,2024,7,7,3.2999999999999545,1010.3,1007.0,1008.9583333333331,24
兵庫県,2024,7,8,2.3999999999999773,1008.8,1006.4,1007.8625,24
兵庫県,2024,7,9,3.3999999999999773,1009.5,1006.1,1007.9333333333334,24
兵庫県,2024,7,10,5.5,1008.3,1002.8,1005.691666666667,24
兵庫県,2024,8,1,3.7000000000000455,1007.6,1003.9,1005.816666666667,24
兵庫県,2024,8,2,3.300000000000068,1007.7,1004.4,1006.1958333333332,24
兵庫県,2024,8,3,2.5,1008.7,1006.2,1007.6749999999998,24
兵庫県,2024,8,4,3.5,1009.0,1005.5,1007.85,24
兵庫県,2024,8,5,2.7999999999999545,1008.3,1005.5,1007.2624999999998,24
兵庫県,2024,8,6,3.599999999999909,1007.8,1004.2,1006.4,24
兵庫県,2024,8,7,4.0,1006.6,1002.6,1004.7791666666666,24
兵庫県,2024,8,8,3.199999999999932,1005.3,1002.1,1003.8166666666666,24
兵庫県,2024,8,9,3.2999999999999545,1004.0,1000.7,1002.4916666666668,24
兵庫県,2024,8,10,2.6000000000000227,1003.1,1000.5,1002.0291666666666,24
兵庫県,2024,9,1,3.0,1008.3,1005.3,1006.35,24
兵庫県,2024,9,2,2.5,1010.6,1008.1,1009.2,24
兵庫県,2024,9,3,2.800000000000068,1011.2,1008.4,1009.8958333333336,24
兵庫県,2024,9,4,3.5,1010.4,1006.9,1008.9583333333334,24
兵庫県,2024,9,5,2.800000000000068,1010.1,1007.3,1009.0958333333332,24
兵庫県,2024,9,6,3.699999999999932,1013.8,1010.1,1011.6166666666664,24
兵庫県,2024,9,7,3.0,1015.4,1012.4,1014.0708333333332,24
兵庫県,2024,9,8,3.699999999999932,1014.9,1011.2,1013.3916666666664,24
兵庫県,2024,9,9,3.800000000000068,1015.1,1011.3,1013.4333333333334,24
兵庫県,2024,9,10,3.1000000000000227,1017.7,1014.6,1015.9541666666668,24
兵庫県,2024,10,1,5.199999999999932,1012.3,1007.1,1009.6625,24
兵庫県,2024,10,2,5.0,1014.7,1009.7,1011.6875,24
兵庫県,2024,10,3,4.100000000000023,1017.1,1013.0,1014.5,24
兵庫県,2024,10,4,4.899999999999977,1021.8,1016.9,1019.4875,24
兵庫県,2024,10,5,3.300000000000068,1022.1,1018.8,1020.6583333333332,24
兵庫県,2024,10,6,4.7999999999999545,1021.0,1016.2,1018.45,24
兵庫県,2024,10,7,5.5,1015.9,1010.4,1013.1083333333336,24
兵庫県,2024,10,8,2.700000000000045,1013.0,1010.3,1011.5833333333334,24
兵庫県,2024,10,9,2.800000000000068,1012.2,1009.4,1011.254166666667,24
兵庫県,2024,10,10,3.0,1013.5,1010.5,1011.8375,24
兵庫県,2024,11,1,6.399999999999977,1023.1,1016.7,1020.85,24
兵庫県,2024,11,2,13.600000000000025,1016.2,1002.6,1010.2041666666668,24
兵庫県,2024,11,3,6.399999999999977,1022.4,1016.0,1020.1583333333332,24
兵庫県,2024,11,4,5.2000000000000455,1022.7,1017.5,1020.0041666666666,24
兵庫県,2024,11,5,3.5,1017.8,1014.3,1015.975,24
兵庫県,2024,11,6,8.200000000000045,1022.2,1014.0,1017.4333333333334,24
兵庫県,2024,11,7,9.100000000000136,1031.4,1022.3,1027.825,24
兵庫県,2024,11,8,3.400000000000091,1030.9,1027.5,1029.0791666666669,24
兵庫県,2024,11,9,2.900000000000091,1028.0,1025.1,1026.4833333333331,24
兵庫県,2024,11,10,6.2000000000000455,1025.4,1019.2,1022.0791666666664,24
兵庫県,2024,12,1,2.2999999999999545,1018.3,1016.0,1017.0791666666668,24
兵庫県,2024,12,2,2.700000000000045,1020.0,1017.3,1018.6458333333331,24
兵庫県,2024,12,3,3.6000000000000227,1019.2,1015.6,1017.425,24
兵庫県,2024,12,4,3.200000000000045,1018.2,1015.0,1016.4083333333332,24
兵庫県,2024,12,5,2.5,1015.5,1013.0,1014.7041666666668,24
兵庫県,2024,12,6,4.0,1018.2,1014.2,1016.1208333333332,24
兵庫県,2024,12,7,3.200000000000045,1019.5,1016.3,1017.9708333333334,24
兵庫県,2024,12,8,5.600000000000023,1020.5,1014.9,1017.5541666666668,24
兵庫県,2024,12,9,2.5,1022.5,1020.0,1021.0541666666668,24
兵庫県,2024,12,10,3.0,1020.9,1017.9,1019.55,24
奈良県,2024,1,1,10.5,1026.3,1015.8,1023.1833333333334,24
奈良県,2024,1,2,6.499999999999886,1026.1,1019.6,1022.4500000000002,24
奈良県,2024,1,3,7.299999999999954,1019.5,1012.2,1015.2708333333334,24
奈良県,2024,1,4,11.299999999999956,1023.3,1012.0,1018.2541666666666,24
奈良県,2024,1,5,3.7000000000000455,1024.4,1020.7,1022.529166666667,24
奈良県,2024,1,6,6.100000000000023,1021.0,1014.9,1017.6625000000004,24
奈良県,2024,1,7,5.100000000000023,1019.4,1014.3,1016.625,24
奈良県,2024,1,8,5.300000000000068,1024.9,1019.6,1023.2958333333336,24
奈良県,2024,1,9,5.899999999999977,1024.3,1018.4,1021.4125,24
奈良県,2024,1,10,4.5,1017.6,1013.1,1014.8333333333334,24
奈良県,2024,2,1,6.699999999999932,1025.1,1018.4,1021.0125000000002,24
奈良県,2024,2,2,4.0,1028.7,1024.7,1026.2125000000003,24
奈良県,2024,2,3,4.5,1030.2,1025.7,1027.6541666666667,24
奈良県,2024,2,4,3.1000000000000227,1026.5,1023.4,1025.1916666666666,24
奈良県,2024,2,5,15.700000000000044,1024.2,1008.5,1016.6541666666666,24
奈良県,2024,2,6,4.2999999999999545,1021.3,1017.0,1019.9874999999998,24
奈良県,2024,2,7,3.7999999999999545,1020.4,1016.6,1018.8916666666668,24
奈良県,2024,2,8,2.8999999999999773,1020.3,1017.4,1019.225,24
奈良県,2024,2,9,4.5,1021.1,1016.6,1019.1125,24
奈良県,2024,2,10,4.2999999999999545,1021.8,1017.5,1019.7291666666669,24
奈良県,2024,3,1,8.5,1015.7,1007.2,1010.9666666666666,24
奈良県,2024,3,2,4.199999999999932,1020.3,1016.1,1018.05,24
奈良県,2024,3,3,3.6000000000000227,1021.7,1018.1,1020.1291666666664,24
奈良県,2024,3,4,2.8999999999999773,1023.4,1020.5,1021.895833333333,24
奈良県,2024,3,5,17.0,1022.8,1005.8,1015.1291666666664,24
奈良県,2024,3,6,9.600000000000025,1014.1,1004.5,1008.7291666666666,24
奈良県,2024,3,7,3.699999999999932,1016.9,1013.2,1014.9833333333332,24
奈良県,2024,3,8,6.5,1014.2,1007.7,1010.9500000000002,24
奈良県,2024,3,9,10.5,1025.0,1014.5,1019.1291666666668,24
奈良県,2024,3,10,4.7999999999999545,1030.0,1025.2,1027.6625,24
奈良県,2024,4,1,10.100000000000025,1017.4,1007.3,1011.525,24
奈良県,2024,4,2,3.1000000000000227,1019.6,1016.5,1018.0583333333336,24
奈良県,2024,4,3,16.100000000000023,1017.4,1001.3,1009.4708333333332,24
奈良県,2024,4,4,14.399999999999975,1018.3,1003.9,1011.3833333333332,24
奈良県,2024,4,5,4.2999999999999545,1020.3,1016.0,1018.3624999999998,24
奈良県,2024,4,6,4.7999999999999545,1021.4,1016.6,1018.9666666666668,24
奈良県,2024,4,7,3.7999999999999545,1018.9,1015.1,1017.3208333333332,24
奈良県,2024,4,8,7.800000000000068,1017.7,1009.9,1014.9875000000002,24
奈良県,2024,4,9,19.600000000000023,1024.0,1004.4,1013.9291666666668,24
奈良県,2024,4,10,4.099999999999909,1028.3,1024.2,1026.0791666666669,24
奈良県,2024,5,1,7.899999999999977,1013.6,1005.7,1008.5291666666662,24
奈良県,2024,5,2,6.5,1020.0,1013.5,1016.6375000000002,24
奈良県,2024,5,3,4.899999999999977,1021.6,1016.7,1019.5083333333332,24
奈良県,2024,5,4,4.7999999999999545,1022.3,1017.5,1020.15,24
奈良県,2024,5,5,4.300000000000068,1023.2,1018.9,1021.1958333333332,24
奈良県,2024,5,6,7.600000000000023,1019.9,1012.3,1016.4833333333336,24
奈良県,2024,5,7,4.100000000000023,1011.9,1007.8,1009.1875,24
奈良県,2024,5,8,5.0,1014.3,1009.3,1011.4125,24
奈良県,2024,5,9,7.2000000000000455,1021.0,1013.8,1016.4541666666664,24
奈良県,2024,5,10,2.900000000000091,1023.2,1020.3,1021.9583333333334,24
奈良県,2024,6,1,4.7999999999999545,1011.5,1006.7,1009.1000000000004,24
奈良県,2024,6,2,3.7999999999999545,1009.5,1005.7,1007.925,24
奈良県,2024,6,3,3.899999999999977,1010.8,1006.9,1008.7333333333336,24
奈良県,2024,6,4,5.800000000000068,1016.6,1010.8,1012.6916666666668,24
奈良県,2024,6,5,4.7000000000000455,1020.5,1015.8,1017.9250000000002,24
奈良県,2024,6,6,3.5,1020.5,1017.0,1018.8291666666664,24
奈良県,2024,6,7,4.699999999999932,1017.9,1013.2,1015.8833333333332,24
奈良県,2024,6,8,5.0,1017.5,1012.5,1014.8874999999998,24
奈良県,2024,6,9,5.399999999999977,1015.1,1009.7,1012.1625,24
奈良県,2024,6,10,3.800000000000068,1010.6,1006.8,1008.9583333333334,24
奈良県,2024,7,1,3.199999999999932,1007.3,1004.1,1005.583333333333,24
奈良県,2024,7,2,6.5,1014.0,1007.5,1011.2291666666666,24
奈良県,2024,7,3,3.3999999999999773,1015.1,1011.7,1013.3333333333334,24
奈良県,2024,7,4,3.7000000000000455,1011.6,1007.9,1009.9666666666666,24
奈良県,2024,7,5,2.8999999999999773,1008.9,1006.0,1007.4416666666668,24
奈良県,2024,7,6,2.7999999999999545,1010.3,1007.5,1009.0166666666668,24
奈良県,2024,7,7,3.899999999999977,1010.8,1006.9,1009.0166666666664,24
奈良県,2024,7,8,2.5,1008.8,1006.3,1007.9083333333332,24
奈良県,2024,7,9,3.6000000000000227,1009.7,1006.1,1008.0166666666664,24
奈良県,2024,7,10,6.0,1008.6,1002.6,1005.5458333333332,24
奈良県,2024,8,1,4.600000000000023,1008.0,1003.4,1005.8833333333336,24
奈良県,2024,8,2,3.6000000000000227,1007.4,1003.8,1005.9916666666668,24
奈良県,2024,8,3,3.200000000000045,1008.5,1005.3,1007.3625000000002,24
奈良県,2024,8,4,3.2999999999999545,1009.0,1005.7,1007.8791666666666,24
奈良県,2024,8,5,3.800000000000068,1008.6,1004.8,1007.2125,24
奈良県,2024,8,6,3.599999999999909,1007.8,1004.2,1006.4874999999996,24
奈良県,2024,8,7,4.600000000000023,1006.9,1002.3,1004.8541666666664,24
奈良県,2024,8,8,3.899999999999977,1005.5,1001.6,1003.8041666666668,24
奈良県,2024,8,9,4.199999999999932,1004.3,1000.1,1002.4833333333336,24
奈良県,2024,8,10,3.0,1003.3,1000.3,1002.1083333333332,24
奈良県,2024,9,1,3.400000000000091,1008.7,1005.3,1006.4708333333332,24
奈良県,2024,9,2,3.0,1010.9,1007.9,1009.2375,24
奈良県,2024,9,3,3.0,1011.4,1008.4,1010.1,24
奈良県,2024,9,4,4.0,1010.6,1006.6,1008.9833333333332,24
奈良県,2024,9,5,3.1000000000000227,1010.2,1007.1,1009.025,24
奈良県,2024,9,6,3.6000000000000227,1013.9,1010.3,1011.6666666666669,24
奈良県,2024,9,7,3.5,1015.5,1012.0,1014.075,24
奈良県,2024,9,8,4.100000000000023,1015.0,1010.9,1013.3791666666666,24
奈良県,2024,9,9,3.3999999999999773,1015.1,1011.7,1013.525,24
奈良県,2024,9,10,3.7000000000000455,1018.1,1014.4,1016.1875,24
奈良県,2024,10,1,5.600000000000023,1012.6,1007.0,1009.8208333333336,24
奈良県,2024,10,2,4.899999999999977,1015.1,1010.2,1011.920833333333,24
奈良県,2024,10,3,4.600000000000023,1017.5,1012.9,1014.7875000000004,24
奈良県,2024,10,4,5.0,1022.2,1017.2,1019.829166666667,24
奈良県,2024,10,5,3.5,1022.3,1018.8,1020.9541666666664,24
奈良県,2024,10,6,5.300000000000068,1021.1,1015.8,1018.4333333333332,24
奈良県,2024,10,7,6.300000000000068,1016.2,1009.9,1013.2000000000002,24
奈良県,2024,10,8,2.900000000000091,1013.2,1010.3,1011.7708333333334,24
奈良県,2024,10,9,3.7999999999999545,1012.8,1009.0,1011.35,24
奈良県,2024,10,10,3.899999999999977,1014.0,1010.1,1012.0791666666664,24
奈良県,2024,11,1,6.5,1023.6,1017.1,1021.1708333333336,24
奈良県,2024,11,2,12.099999999999907,1015.8,1003.7,1010.475,24
奈良県,2024,11,3,7.0,1023.0,1016.0,1020.2208333333334,24
奈良県,2024,11,4,5.899999999999977,1023.5,1017.6,1020.2999999999996,24
奈良県,2024,11,5,3.599999999999909,1018.3,1014.7,1016.2375,24
奈良県,2024,11,6,8.599999999999909,1022.8,1014.2,1017.4125,24
奈良県,2024,11,7,8.400000000000091,1031.2,1022.8,1027.7333333333336,24
奈良県,2024,11,8,3.5,1031.1,1027.6,1029.4375000000002,24
奈良県,2024,11,9,3.7000000000000455,1028.7,1025.0,1026.9,24
奈良県,2024,11,10,7.399999999999977,1026.3,1018.9,1022.45,24
奈良県,2024,12,1,2.700000000000045,1018.7,1016.0,1017.4083333333334,24
奈良県,2024,12,2,3.2999999999999545,1020.5,1017.2,1019.0166666666664,24
奈良県,2024,12,3,4.2999999999999545,1020.0,1015.7,1017.7583333333336,24
奈良県,2024,12,4,3.7999999999999545,1018.3,1014.5,1016.4041666666666,24
奈良県,2024,12,5,2.900000000000091,1015.7,1012.8,1014.5708333333332,24
奈良県,2024,12,6,4.100000000000023,1018.0,1013.9,1016.0208333333334,24
奈良県,2024,12,7,3.199999999999932,1019.4,1016.2,1017.704166666667,24
奈良県,2024,12,8,5.899999999999977,1020.5,1014.6,1017.1625,24
奈良県,2024,12,9,3.200000000000045,1023.0,1019.8,1021.125,24
奈良県,2024,12,10,3.7999999999999545,1021.4,1017.6,1019.7875,24
和歌山県,2024,1,1,9.5,1026.0,1016.5,1023.2625,24
和歌山県,2024,1,2,6.0,1025.7,1019.7,1022.2250000000004,24
和歌山県,2024,1,3,7.2000000000000455,1019.5,1012.3,1015.2083333333334,24
和歌山県,2024,1,4,10.200000000000044,1023.2,1013.0,1018.7666666666668,24
和歌山県,2024,1,5,3.2999999999999545,1024.3,1021.0,1022.425,24
和歌山県,2024,1,6,5.899999999999977,1020.9,1015.0,1017.7374999999998,24
和歌山県,2024,1,7,4.800000000000068,1020.6,1015.8,1017.8291666666664,24
和歌山県,2024,1,8,3.9999999999998863,1025.1,1021.1,1023.6166666666664,24
和歌山県,2024,1,9,6.0,1024.0,1018.0,1021.3291666666668,24
和歌山県,2024,1,10,5.0,1017.5,1012.5,1014.1833333333332,24
和歌山県,2024,2,1,5.5,1023.9,1018.4,1020.7666666666668,24
和歌山県,2024,2,2,5.2000000000000455,1028.9,1023.7,1025.8124999999998,24
和歌山県,2024,2,3,4.2000000000000455,1029.8,1025.6,1027.4541666666669,24
和歌山県,2024,2,4,3.0,1026.0,1023.0,1024.6333333333334,24
和歌山県,2024,2,5,14.199999999999932,1023.3,1009.1,1016.2625000000002,24
和歌山県,2024,2,6,4.5,1021.8,1017.3,1020.2166666666668,24
和歌山県,2024,2,7,3.699999999999932,1020.3,1016.6,1018.7791666666666,24
和歌山県,2024,2,8,2.1000000000000227,1020.0,1017.9,1018.9333333333336,24
和歌山県,2024,2,9,4.2999999999999545,1021.0,1016.7,1019.0,24
和歌山県,2024,2,10,3.899999999999977,1022.3,1018.4,1019.9291666666668,24
和歌山県,2024,3,1,7.799999999999954,1016.3,1008.5,1011.9249999999998,24
和歌山県,2024,3,2,4.2999999999999545,1020.3,1016.0,1018.2916666666664,24
和歌山県,2024,3,3,3.7000000000000455,1022.1,1018.4,1020.4166666666666,24
和歌山県,2024,3,4,2.8999999999999773,1023.8,1020.9,1022.0125000000002,24
和歌山県,2024,3,5,16.600000000000023,1022.0,1005.4,1013.9208333333332,24
和歌山県,2024,3,6,9.600000000000025,1013.7,1004.1,1008.7625000000004,24
和歌山県,2024,3,7,3.900000000000091,1017.2,1013.3,1014.85,24
和歌山県,2024,3,8,6.100000000000023,1015.2,1009.1,1011.4166666666669,24
和歌山県,2024,3,9,9.299999999999956,1024.8,1015.5,1019.3541666666664,24
和歌山県,2024,3,10,4.099999999999909,1029.3,1025.2,1027.6916666666668,24
和歌山県,2024,4,1,9.899999999999975,1016.6,1006.7,1011.5333333333332,24
和歌山県,2024,4,2,4.399999999999977,1020.0,1015.6,1018.0333333333336,24
和歌山県,2024,4,3,16.200000000000045,1016.6,1000.4,1008.7166666666668,24
和歌山県,2024,4,4,13.0,1017.3,1004.3,1011.1541666666668,24
和歌山県,2024,4,5,3.5,1020.0,1016.5,1018.0791666666668,24
和歌山県,2024,4,6,3.6000000000000227,1020.9,1017.3,1019.0208333333336,24
和歌山県,2024,4,7,2.099999999999909,1018.3,1016.2,1017.4,24
和歌山県,2024,4,8,8.5,1017.4,1008.9,1014.6166666666668,24
和歌山県,2024,4,9,19.600000000000023,1023.9,1004.3,1014.1125000000002,24
和歌山県,2024,4,10,3.7000000000000455,1027.7,1024.0,1026.0083333333334,24
和歌山県,2024,5,1,8.5,1013.4,1004.9,1008.0,24
和歌山県,2024,5,2,5.699999999999932,1019.4,1013.7,1016.5916666666668,24
和歌山県,2024,5,3,2.8999999999999773,1020.9,1018.0,1019.6708333333336,24
和歌山県,2024,5,4,2.7999999999999545,1022.3,1019.5,1020.5249999999996,24
和歌山県,2024,5,5,3.0,1022.8,1019.8,1021.4499999999998,24
和歌山県,2024,5,6,7.800000000000068,1019.7,1011.9,1015.9791666666666,24
和歌山県,2024,5,7,2.1000000000000227,1010.1,1008.0,1009.1958333333332,24
和歌山県,2024,5,8,4.900000000000091,1014.2,1009.3,1011.6124999999998,24
和歌山県,2024,5,9,6.600000000000023,1020.4,1013.8,1016.6708333333336,24
